file	#_reads_raw	#_reads_fp1	#_reads_clmp	#_reads_fp2	#_reads_fqscrn	#_reads_repr	%_readsRemaining_fp1	%_readsRemaining_clmp	%_readsRemaining_fp2	%_readsRemaining_fqscrn	%_readsRemaining_repr	%_total_readsRemaining
Cha-CPnd_001_Ex1-1A_L4_1.fq.gz	136428786	131917778	45129462	35504290	33192264	32225762	96.6935	34.2103	78.6721	93.488	97.0882	23.6209
Cha-CPnd_001_Ex1-1A_L4_2.fq.gz	136428786	131917778	45129462	35504290	33251493	32225762	96.6935	34.2103	78.6721	93.6549	96.9152	23.6209
Cha-CPnd_001_Ex1-1H_L4_1.fq.gz	110026355	107818663	42607828	34125683	32139733	31338685	97.9935	39.518	80.0925	94.1805	97.5076	28.4829
Cha-CPnd_001_Ex1-1H_L4_2.fq.gz	110026355	107818663	42607828	34125683	32194188	31338685	97.9935	39.518	80.0925	94.3401	97.3427	28.4829
Cha-CPnd_001_Ex1-2G_L4_1.fq.gz	114914567	112400904	40110336	31309372	29925575	29172652	97.8126	35.6851	78.0581	95.5802	97.484	25.3864
Cha-CPnd_001_Ex1-2G_L4_2.fq.gz	114914567	112400904	40110336	31309372	29977288	29172652	97.8126	35.6851	78.0581	95.7454	97.3158	25.3864
