file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
Eps-CBai_043_Ex1-1B_L4_1.fq.gz	218012206	206989151	174525375	113221639	95053693	88307209	5.05616	15.6838	35.126	16.0464	7.09755	59.4944
Eps-CBai_043_Ex1-1B_L4_2.fq.gz	218012206	206989151	174525375	113221639	95373068	88307209	5.05616	15.6838	35.126	15.7643	7.40865	59.4944
Eps-CBai_043_Ex1-2A_L4_1.fq.gz	240148768	230066438	191621285	134867462	117133855	109344298	4.19837	16.7105	29.6177	13.1489	6.65013	54.4681
Eps-CBai_043_Ex1-2A_L4_2.fq.gz	240148768	230066438	191621285	134867462	117438211	109344298	4.19837	16.7105	29.6177	12.9232	6.89206	54.4681
Eps-CBai_043_Ex1-2H_L4_1.fq.gz	278974147	266447628	223129289	137919476	115852188	108186310	4.49021	16.2577	38.1885	16.0001	6.61695	61.22
Eps-CBai_043_Ex1-2H_L4_2.fq.gz	278974147	266447628	223129289	137919476	116108456	108186310	4.49021	16.2577	38.1885	15.8143	6.82306	61.22
