file	#_reads_raw	#_reads_fp1	#_reads_clmp	#_reads_fp2	#_reads_fqscrn	#_reads_repr	%_readsRemaining_fp1	%_readsRemaining_clmp	%_readsRemaining_fp2	%_readsRemaining_fqscrn	%_readsRemaining_repr	%_total_readsRemaining
Eps-CBai_043_Ex1-1B_L4_1.fq.gz	218012206	206989151	174525375	113221639	95051639	88304728	94.9438	84.3162	64.874	83.9518	92.9018	40.5045
Eps-CBai_043_Ex1-1B_L4_2.fq.gz	218012206	206989151	174525375	113221639	95372240	88304728	94.9438	84.3162	64.874	84.235	92.5896	40.5045
Eps-CBai_043_Ex1-2A_L4_1.fq.gz	240148768	230066438	191621285	134867462	117134146	109344040	95.8016	83.2895	70.3823	86.8513	93.3494	45.5318
Eps-CBai_043_Ex1-2A_L4_2.fq.gz	240148768	230066438	191621285	134867462	117438218	109344040	95.8016	83.2895	70.3823	87.0768	93.1077	45.5318
Eps-CBai_043_Ex1-2H_L4_1.fq.gz	278974147	266447628	223129289	137919476	115852671	108186553	95.5098	83.7423	61.8115	84.0002	93.3829	38.7801
Eps-CBai_043_Ex1-2H_L4_2.fq.gz	278974147	266447628	223129289	137919476	116108489	108186553	95.5098	83.7423	61.8115	84.1857	93.1771	38.7801
